cell_id,Pseudotime
E801_438,0.0
E1_769,0.016868069055876258
E1795_733,0.03843209206856208
E645_767,0.01572807671308836
E487_58,0.024192772585825913
E284_5,0.015365740791881471
E1797_596,0.03898342786126347
E1058_571,0.016631431651708335
E426_671,0.03824041449239094
E1421_298,0.013620406363023588
E1342_303,0.01686919817430291
E1838_217,0.021401895737170138
E1205_441,0.008266505449322949
E243_17,0.021690245807246943
E1297_71,0.02571155980870227
E955_615,0.01591077162616724
E1249_687,0.01567212424163205
E911_206,0.023548486837064776
E356_143,0.027399665791363756
E585_315,0.014228773175095237
E1875_274,0.027310021485288126
E1395_781,0.03869148058727859
E64_718,0.01672254031769925
E1582_573,0.038769685571362844
E395_752,0.038876464575322275
E700_361,0.005128476945939035
E709_134,0.027947891179244552
E1343_759,0.03856065660048857
E84_794,0.03896408847513198
E1434_21,0.019996192667580612
E1329_321,0.01684644779696309
E322_105,0.02574111953660496
E140_372,0.038626589838830105
E106_563,0.038215310587455156
E1606_316,0.026453154520174594
E1508_539,0.014800364556875162
E1102_404,0.03871354534799213
E905_125,0.026154791060262726
E1196_515,0.016092667900734416
E552_450,0.013169980664549285
E1698_699,0.016218089693262223
E1401_220,0.03341288810386284
E1097_282,0.03582932559419927
E1538_410,0.032713328486456826
E676_765,0.016289698322073623
E414_718,0.038704545458469825
E92_524,0.038464911589673856
E1416_382,0.03869433114828003
E1179_586,0.015912812946746267
E1597_383,0.03869644963659884
E1680_760,0.014972686437562973
E670_789,0.038595194880836695
E1748_438,0.00602152041750692
E831_421,0.0002484771412077237
E125_263,0.027970575167157362
E1830_130,0.028246761885753802
E960_401,0.03848942100305055
E722_718,0.03381360135455052
E30_71,0.02218748345508451
E1561_285,0.037282902540856235
E242_213,0.026471944562870636
E496_41,0.02107668309510025
E1647_587,0.03848372028639657
E566_374,0.03873059400199691
E1673_380,0.017293958191559086
E1846_453,0.015453095743316617
E717_283,0.03778485064772062
E410_465,0.03877150520126062
E396_717,0.038641613988955666
E1225_707,0.016535212548610703
E593_600,0.015637939199344968
E1514_727,0.016292677468069065
E1287_584,0.03843672682950467
E1193_657,0.01588334497909364
E1978_106,0.028957497533717527
E1694_570,0.03847837289365651
E1534_250,0.038563150499232826
E1798_332,0.008091681404487594
E1651_442,0.03852762064472548
E1500_157,0.027446749407096863
E1427_564,0.03861583515542297
E437_616,0.016481322797381067
E14_185,0.02896881660413893
E1134_316,0.038685171785432654
E1032_80,0.025064585363673616
E1603_103,0.027168939754367502
E1745_261,0.03496264605551082
E31_193,0.02967173109584238
E1028_546,0.03866565025671828
E1332_139,0.027738637257780162
E581_748,0.038703049776374676
E1436_616,0.015713478329022708
E928_447,0.03871988388102186
E201_173,0.029617682430774357
E1354_463,0.0387070592692022
E1525_123,0.027316285108069858
E1857_722,0.03849598382083336
E972_555,0.016077621006520763
E21_284,0.02747356933095343
E619_656,0.03884002238175736
E241_603,0.015000492335372363
E927_432,0.038825514917454215
E949_413,0.035705132828659364
E65_389,0.011686405919197644
E521_479,0.016630188624947924
E639_425,0.03837082750101148
E1682_535,0.03857148244712732
E785_147,0.02778672442480313
E1402_204,0.028871529145879433
E925_539,0.03859997325804257
E1714_532,0.011605907769812417
E1821_155,0.028293269400652164
E111_653,0.038277728462073175
E965_694,0.015395234114800963
E1591_489,0.01481318768468541
E815_68,0.023992198154342764
E1071_726,0.01634336998034962
E1224_51,0.023920253827959807
E1173_513,0.03856208300740985
E1001_757,0.016670718716991894
E896_532,0.03841384343549931
E656_613,0.015034925250383802
E25_681,0.016481963348552817
E875_422,0.015410721827730914
E429_653,0.016640309656737046
E188_127,0.0274045216243475
E1662_719,0.015449165861423078
E347_782,0.015986905950735084
E1979_450,0.038615163355292935
E702_416,0.03842477763691626
E399_306,0.03779116207098672
E542_184,0.031759683942716575
E608_441,0.027466774038961302
E424_145,0.02991432532895954
E1907_370,0.03840109635038595
E816_174,0.03058607098394384
E1481_471,0.016260407568177742
E721_426,0.03835420386548629
E954_311,0.020790325734454766
E571_258,0.024969485264289673
E695_366,0.01915765316746249
E1575_617,0.038435830612027405
E737_495,0.0045829884057624545
E699_539,0.011552998619687052
E1221_300,0.038351584726555255
E661_771,0.016129659593566176
E596_61,0.024589579013615723
E1588_183,0.03023471715484964
E1666_592,0.010767025161080671
E1679_65,0.02292376895234794
E1974_319,0.017653613133511055
E583_19,0.01970844257562747
E665_251,0.026723204073054646
E1231_701,0.015428617944862692
E1294_148,0.03021671153727897
E1043_653,0.016462114450121013
E500_71,0.024032784457104762
E1918_389,0.007141260374925305
E1541_65,0.022432575923610785
E784_428,0.001979189211008983
E1248_501,0.03866905409192931
E1625_294,0.03883543004022199
E187_154,0.02720799803935899
E449_83,0.02594867194460028
E1358_586,0.03816496473534742
E1519_47,0.022588618912042224
E255_608,0.016614872770331083
E169_347,0.038823050556742
E1971_463,0.006257871111613324
E1007_131,0.027989186932225203
E859_551,0.03869278475998924
E689_86,0.026117775568527485
E1026_622,0.038605865262244916
E937_440,0.010603168326087627
E1860_226,0.03424729466829675
E1324_629,0.03874568353514262
E1839_336,0.019122066671251506
E973_228,0.03162185410396224
E38_31,0.02179404852923622
E59_681,0.01713228972999176
E1636_784,0.03840948433611258
E1437_241,0.023532082762257434
E37_593,0.038695698687292314
E1496_198,0.03338856346601474
E1619_714,0.03832214878194887
E7_697,0.038417132758862146
E1692_585,0.016264249926399566
E1111_381,0.008302674352965151
E1768_507,0.03864352048739468
E1303_476,0.015286747098322824
E632_727,0.01661189499289056
E880_391,0.01113429341148195
E586_6,0.015261078995080881
E119_549,0.016355290078135864
E57_719,0.03868214119898211
E1236_630,0.01521420124907654
E1896_709,0.015898677620042788
E1713_149,0.030080784496988082
E1681_291,0.03870529710825402
E1299_162,0.029962159141345805
E654_183,0.03233023477357579
E29_343,0.01698460392486252
E100_667,0.016330776181215964
E338_92,0.02408784371326595
E704_238,0.02572674270693415
E885_369,0.038724618997828794
E71_405,0.019099099873009475
E1115_93,0.026754316131023716
E730_39,0.02187748542730004
E1624_645,0.03867878330219253
E1355_693,0.03881455474046851
E32_227,0.027193019420226044
E1693_369,0.03866841679310689
E626_529,0.03868741393976065
E1320_711,0.016192333903162392
E1585_248,0.03883427684450586
E747_657,0.038898478219478255
E1388_390,0.038906805763508315
E319_143,0.029441683618314042
E568_418,0.016107486084740788
E114_166,0.031697231755307594
E1136_650,0.016535866239258762
E1955_328,0.03862941632111396
E1445_474,0.038620889276008284
E594_701,0.03880052545926515
E1290_119,0.02686027143587199
E797_250,0.03470167726352435
E225_368,0.01803430932378456
E168_137,0.02755694280829804
E1775_376,0.005400921266119633
E1468_472,0.015624013745096933
E1789_94,0.025396861531542546
E1362_662,0.01593480043533327
E384_175,0.03279003861961795
E507_744,0.03840787269964177
E894_373,0.01801450876168475
E1592_152,0.02970892563497039
E834_796,0.03884713371538544
E1198_713,0.01613876880584532
E757_521,0.015207981832716723
E150_782,0.016175938117285075
E1644_448,0.0007828669949909525
E443_357,0.009101622958542804
E860_310,0.011257659340871466
E683_395,0.005910586883718207
E1776_314,0.01652652052807059
E1450_314,0.018517070854526887
E1341_383,0.018552816083442277
E895_142,0.028842853930344213
E415_10,0.019206657543680082
E1403_381,0.010437137833575257
E1132_625,0.03875454592357988
E1643_356,0.036609682034796434
E1494_315,0.01658275323945618
E421_358,0.038647434035586105
E633_340,0.03898117851272068
E638_462,0.00670970759873383
E1345_742,0.038392938000349104
E1802_653,0.03841094710055733
E944_155,0.02869106577223986
E1255_514,0.013534644222258996
